uid,dataset,source_file,source_row_id,lang,split_original,expression,expression_norm,sentence,target_span_text,context_type,w1,w2,modifier,head,has_head_mod,paraphrase_raw,paraphrases_json,canonical_paraphrase,paraphrase_count,has_paraphrase,label_raw,label_binary,label_contribution,compositionality_score,compositionality_bin,stratify_key,row_group_id,notes,split
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:69,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,69,EN,,news agency,news agency,This is a news agency,news agency,unknown,news,agency,,,False,This is a press agency,"[""This is a press agency""]",This is a press agency,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:news agency,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:70,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,70,EN,,rat race,rat race,This is a rat race,rat race,unknown,rat,race,,,False,This is an exhausting routine,"[""This is an exhausting routine""]",This is an exhausting routine,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:rat race,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:71,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,71,EN,,radioactive material,radioactive material,This is a radioactive material,radioactive material,unknown,radioactive,material,,,False,This is a hazardous substance,"[""This is a hazardous substance""]",This is a hazardous substance,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:radioactive material,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:72,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,72,EN,,love song,love song,This is a love song,love song,unknown,love,song,,,False,This is a romantic music,"[""This is a romantic music""]",This is a romantic music,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:love song,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:73,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,73,EN,,dead end,dead end,This is a dead end,dead end,unknown,dead,end,,,False,This is a road end,"[""This is a road end""]",This is a road end,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:dead end,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:74,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,74,EN,,world conference,world conference,This is a world conference,world conference,unknown,world,conference,,,False,This is a global meeting,"[""This is a global meeting""]",This is a global meeting,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:world conference,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:75,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,75,EN,,insurance policy,insurance policy,This is an insurance policy,insurance policy,unknown,insurance,policy,,,False,This is a contract,"[""This is a contract""]",This is a contract,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:insurance policy,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:76,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,76,EN,,cooking stove,cooking stove,This is a cooking stove,cooking stove,unknown,cooking,stove,,,False,This is a range,"[""This is a range""]",This is a range,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:cooking stove,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:77,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,77,EN,,cocktail dress,cocktail dress,This is a cocktail dress,cocktail dress,unknown,cocktail,dress,,,False,This is a formal dress,"[""This is a formal dress""]",This is a formal dress,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:cocktail dress,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:78,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,78,EN,,disability insurance,disability insurance,This is a disability insurance,disability insurance,unknown,disability,insurance,,,False,This is a disability assistance,"[""This is a disability assistance""]",This is a disability assistance,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:disability insurance,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:79,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,79,EN,,social insurance,social insurance,This is a social insurance,social insurance,unknown,social,insurance,,,False,This is a government assistance,"[""This is a government assistance""]",This is a government assistance,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:social insurance,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:80,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,80,EN,,con artist,con artist,This is a con artist,con artist,unknown,con,artist,,,False,This is a swindler,"[""This is a swindler""]",This is a swindler,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:con artist,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:81,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,81,EN,,heavy cross,heavy cross,This is a heavy cross,heavy cross,unknown,heavy,cross,,,False,This is a burden,"[""This is a burden""]",This is a burden,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:heavy cross,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:82,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,82,EN,,brain drain,brain drain,This is a brain drain,brain drain,unknown,brain,drain,,,False,This is a loss of intellectuals,"[""This is a loss of intellectuals""]",This is a loss of intellectuals,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:brain drain,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:83,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,83,EN,,end user,end user,This is an end user,end user,unknown,end,user,,,False,This is a user,"[""This is a user""]",This is a user,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:end user,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:84,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,84,EN,,silver spoon,silver spoon,This is a silver spoon,silver spoon,unknown,silver,spoon,,,False,This is a rich life,"[""This is a rich life""]",This is a rich life,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:silver spoon,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:85,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,85,EN,,dust storm,dust storm,This is a dust storm,dust storm,unknown,dust,storm,,,False,This is a sand storm,"[""This is a sand storm""]",This is a sand storm,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:dust storm,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:86,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,86,EN,,sugar daddy,sugar daddy,This is a sugar daddy,sugar daddy,unknown,sugar,daddy,,,False,This is a benefactor,"[""This is a benefactor""]",This is a benefactor,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:sugar daddy,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:87,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,87,EN,,stag night,stag night,This is a stag night,stag night,unknown,stag,night,,,False,This is a bachelor party,"[""This is a bachelor party""]",This is a bachelor party,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:stag night,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:88,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,88,EN,,information age,information age,This is an information age,information age,unknown,information,age,,,False,This is a digital era,"[""This is a digital era""]",This is a digital era,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:information age,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:89,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,89,EN,,wedding day,wedding day,This is a wedding day,wedding day,unknown,wedding,day,,,False,This is a marriage date,"[""This is a marriage date""]",This is a marriage date,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:wedding day,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:90,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,90,EN,,ground floor,ground floor,This is a ground floor,ground floor,unknown,ground,floor,,,False,This is a ground level,"[""This is a ground level""]",This is a ground level,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:ground floor,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:92,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,92,EN,,baby blues,baby blues,This is a baby blues,baby blues,unknown,baby,blues,,,False,This is a depression,"[""This is a depression""]",This is a depression,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:baby blues,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:93,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,93,EN,,peace talk,peace talk,This is a peace talk,peace talk,unknown,peace,talk,,,False,This is a negotiation,"[""This is a negotiation""]",This is a negotiation,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:peace talk,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:95,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,95,EN,,fresh water,fresh water,This is a fresh water,fresh water,unknown,fresh,water,,,False,This is a clean water,"[""This is a clean water""]",This is a clean water,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:fresh water,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:96,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,96,EN,,sparkling water,sparkling water,This is a sparkling water,sparkling water,unknown,sparkling,water,,,False,This is a carbonated water,"[""This is a carbonated water""]",This is a carbonated water,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:sparkling water,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:97,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,97,EN,,hard shoulder,hard shoulder,This is a hard shoulder,hard shoulder,unknown,hard,shoulder,,,False,This is an emergency lane,"[""This is an emergency lane""]",This is an emergency lane,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:hard shoulder,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:99,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,99,EN,,role model,role model,This is a role model,role model,unknown,role,model,,,False,This is an inspiration,"[""This is an inspiration""]",This is an inspiration,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:role model,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:101,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,101,EN,,fairy tale,fairy tale,This is a fairy tale,fairy tale,unknown,fairy,tale,,,False,This is an enchanted story,"[""This is an enchanted story""]",This is an enchanted story,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:fairy tale,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:104,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,104,EN,,old hat,old hat,This is an old hat,old hat,unknown,old,hat,,,False,This is an old fashioned,"[""This is an old fashioned""]",This is an old fashioned,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:old hat,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:106,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,106,EN,,old flame,old flame,This is an old flame,old flame,unknown,old,flame,,,False,This is a past lover,"[""This is a past lover""]",This is a past lover,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:old flame,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:108,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,108,EN,,loan shark,loan shark,This is a loan shark,loan shark,unknown,loan,shark,,,False,This is a money lender,"[""This is a money lender""]",This is a money lender,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:loan shark,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:109,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,109,EN,,narrow escape,narrow escape,This is a narrow escape,narrow escape,unknown,narrow,escape,,,False,This is a close call,"[""This is a close call""]",This is a close call,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:narrow escape,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:110,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,110,EN,,noble gas,noble gas,This is a noble gas,noble gas,unknown,noble,gas,,,False,This is a chemical element,"[""This is a chemical element""]",This is a chemical element,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:noble gas,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:112,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,112,EN,,spinning jenny,spinning jenny,This is a spinning jenny,spinning jenny,unknown,spinning,jenny,,,False,This is a machine,"[""This is a machine""]",This is a machine,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:spinning jenny,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:114,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,114,EN,,polo shirt,polo shirt,This is a polo shirt,polo shirt,unknown,polo,shirt,,,False,This is a shirt,"[""This is a shirt""]",This is a shirt,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:polo shirt,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:117,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,117,EN,,dry land,dry land,This is a dry land,dry land,unknown,dry,land,,,False,This is a land,"[""This is a land""]",This is a land,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:dry land,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:118,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,118,EN,,best man,best man,This is a best man,best man,unknown,best,man,,,False,This is a groomsman,"[""This is a groomsman""]",This is a groomsman,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:best man,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv:120,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/en/neutral/P1_sents.csv,120,EN,,white spirit,white spirit,This is a white spirit,white spirit,unknown,white,spirit,,,False,This is a cleaning liquid,"[""This is a cleaning liquid""]",This is a cleaning liquid,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:EN:white spirit,w1_w2_inferred,train
