uid,dataset,source_file,source_row_id,lang,split_original,expression,expression_norm,sentence,target_span_text,context_type,w1,w2,modifier,head,has_head_mod,paraphrase_raw,paraphrases_json,canonical_paraphrase,paraphrase_count,has_paraphrase,label_raw,label_binary,label_contribution,compositionality_score,compositionality_bin,stratify_key,row_group_id,notes,split
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:43,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,43,EN,,calendar month,calendar month,bookings made within 2 calendar months of the holiday start date must be paid in full .,calendar month,unknown,bookings made within 2 calendar of the holiday start date must be paid in full .,calendar months,bookings made within 2 calendar of the holiday start date must be paid in full .,calendar months,True,bookings made within 2 agenda months of the holiday start date must be paid in full .,"[""bookings made within 2 agenda months of the holiday start date must be paid in full .""]",bookings made within 2 agenda months of the holiday start date must be paid in full .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:calendar month,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:44,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,44,EN,,call centre,call centre,results private from the employee operator - particularly useful in an environment such as a call centre where higher levels of insider theft traditionally occur . uru ? allows the employee to,call centre,unknown,results private from the employee operator - particularly useful in an environment such as a call where higher levels of insider theft traditionally occur . uru ? allows the employee to,call centre,results private from the employee operator - particularly useful in an environment such as a call where higher levels of insider theft traditionally occur . uru ? allows the employee to,call centre,True,results private from the employee operator - particularly useful in an environment such as a ring centre where higher levels of insider theft traditionally occur . uru ? allows the employee to,"[""results private from the employee operator - particularly useful in an environment such as a ring centre where higher levels of insider theft traditionally occur . uru ? allows the employee to""]",results private from the employee operator - particularly useful in an environment such as a ring centre where higher levels of insider theft traditionally occur . uru ? allows the employee to,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:call centre,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:45,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,45,EN,,car park,car park,"delightful en - suite bedrooms , cosy dining room and conservatory lounge overlooking our gardens and private car park . non smoking . waterbury guest house murthly terrace , birnam , perthshire , ph",car park,unknown,"delightful en - suite bedrooms , cosy dining room and conservatory lounge overlooking our gardens and private car . non smoking . waterbury guest house murthly terrace , birnam , perthshire , ph",car park,"delightful en - suite bedrooms , cosy dining room and conservatory lounge overlooking our gardens and private car . non smoking . waterbury guest house murthly terrace , birnam , perthshire , ph",car park,True,"delightful en - suite bedrooms , cosy dining room and conservatory lounge overlooking our gardens and private automobile park . non smoking . waterbury guest house murthly terrace , birnam , perthshire , ph","[""delightful en - suite bedrooms"", ""cosy dining room and conservatory lounge overlooking our gardens and private automobile park . non smoking . waterbury guest house murthly terrace"", ""birnam"", ""perthshire"", ""ph""]",delightful en - suite bedrooms,5,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:car park,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:46,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,46,EN,,carpet bombing,carpet bombing,the carpet bombing in afghanistan confirms the dreadful power of the american military machine .,carpet bombing,unknown,the carpet in afghanistan confirms the dreadful power of the american military machine .,carpet bombing,the carpet in afghanistan confirms the dreadful power of the american military machine .,carpet bombing,True,the rug bombing in afghanistan confirms the dreadful power of the american military machine .,"[""the rug bombing in afghanistan confirms the dreadful power of the american military machine .""]",the rug bombing in afghanistan confirms the dreadful power of the american military machine .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:carpet bombing,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:47,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,47,EN,,case study,case study,"meeting this standard in their teaching , the analysis of , for example , video - based case studies of pupils for whom english is an additional language or the preparation of resources might",case study,unknown,"meeting this standard in their teaching , the analysis of , for example , video - based case of pupils for whom english is an additional language or the preparation of resources might",case studies,"meeting this standard in their teaching , the analysis of , for example , video - based case of pupils for whom english is an additional language or the preparation of resources might",case studies,True,"meeting this standard in their teaching , the analysis of , for example , video - based instance studies of pupils for whom english is an additional language or the preparation of resources might","[""meeting this standard in their teaching"", ""the analysis of"", ""for example"", ""video - based instance studies of pupils for whom english is an additional language or the preparation of resources might""]",meeting this standard in their teaching,4,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:case study,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:48,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,48,EN,,cash cow,cash cow,"at the back there . grammar makes for good headlines , unlikely best - sellers and elt cash cows because deep down and for all sorts of reasons we wish it would do a",cash cow,unknown,"at the back there . grammar makes for good headlines , unlikely best - sellers and elt cash because deep down and for all sorts of reasons we wish it would do a",cash cows,"at the back there . grammar makes for good headlines , unlikely best - sellers and elt cash because deep down and for all sorts of reasons we wish it would do a",cash cows,True,"at the back there . grammar makes for good headlines , unlikely best - sellers and elt money cows because deep down and for all sorts of reasons we wish it would do a","[""at the back there . grammar makes for good headlines"", ""unlikely best - sellers and elt money cows because deep down and for all sorts of reasons we wish it would do a""]",at the back there . grammar makes for good headlines,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:cash cow,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:49,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,49,EN,,cellular phone,cellular phone,pc tries to improve on cellular phone privacy and security by incorporating cryptographic techniques .,cellular phone,unknown,pc tries to improve on cellular privacy and security by incorporating cryptographic techniques .,cellular phone,pc tries to improve on cellular privacy and security by incorporating cryptographic techniques .,cellular phone,True,pc tries to improve on biological phone privacy and security by incorporating cryptographic techniques .,"[""pc tries to improve on biological phone privacy and security by incorporating cryptographic techniques .""]",pc tries to improve on biological phone privacy and security by incorporating cryptographic techniques .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:cellular phone,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:50,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,50,EN,,chain reaction,chain reaction,"more modern methods are used to amplify portions of dna , typified by the polymerase chain reaction ( pcr ) . the use of dna sequencing has rendered distance measures such as",chain reaction,unknown,"more modern methods are used to amplify portions of dna , typified by the polymerase chain ( pcr ) . the use of dna sequencing has rendered distance measures such as",chain reaction,"more modern methods are used to amplify portions of dna , typified by the polymerase chain ( pcr ) . the use of dna sequencing has rendered distance measures such as",chain reaction,True,"more modern methods are used to amplify portions of dna , typified by the polymerase succession reaction ( pcr ) . the use of dna sequencing has rendered distance measures such as","[""more modern methods are used to amplify portions of dna"", ""typified by the polymerase succession reaction ( pcr ) . the use of dna sequencing has rendered distance measures such as""]",more modern methods are used to amplify portions of dna,2,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:chain reaction,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:51,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,51,EN,,cheat sheet,cheat sheet,"malaya , africa , etc . designed for skirmish to company level games . includes cheat sheet ' . . . . 5 . 75 ( plus 70 p p & p ) feba +",cheat sheet,unknown,"malaya , africa , etc . designed for skirmish to company level games . includes cheat ' . . . . 5 . 75 ( plus 70 p p & p ) feba +",cheat sheet,"malaya , africa , etc . designed for skirmish to company level games . includes cheat ' . . . . 5 . 75 ( plus 70 p p & p ) feba +",cheat sheet,True,"malaya , africa , etc . designed for skirmish to company level games . includes trick sheet ' . . . . 5 . 75 ( plus 70 p p & p ) feba +","[""malaya"", ""africa"", ""etc . designed for skirmish to company level games . includes trick sheet ' . . . . 5 . 75 ( plus 70 p p & p ) feba +""]",malaya,3,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:cheat sheet,,train
ncimp:data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv:54,ncimp,data/raw/ncimp/Finding-Idiomaticity-in-Word-Representations/dataset/EN/naturalistics_examplesent1.csv,54,EN,,climate change,climate change,"more energy - saving cars . last and not least , at the international summit meeting on climate change in kyoto in 1997 , all countries agreed to make cuts in their production of",climate change,unknown,"more energy - saving cars . last and not least , at the international summit meeting on climate in kyoto in 1997 , all countries agreed to make cuts in their production of",climate change,"more energy - saving cars . last and not least , at the international summit meeting on climate in kyoto in 1997 , all countries agreed to make cuts in their production of",climate change,True,"more energy - saving cars . last and not least , at the international summit meeting on atmosphere change in kyoto in 1997 , all countries agreed to make cuts in their production of","[""more energy - saving cars . last and not least"", ""at the international summit meeting on atmosphere change in kyoto in 1997"", ""all countries agreed to make cuts in their production of""]",more energy - saving cars . last and not least,3,True,,UNKNOWN,UNKNOWN,,UNKNOWN,ncimp::EN::UNKNOWN::UNKNOWN::UNKNOWN::True,ncimp:EN:climate change,,train
